NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME
Alleman IA,ALLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ALLIO,False,,CITY,USA,3,CITY
Gilman IA,GILIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GILIO,False,,CITY,USA,3,CITY
Wesley IA,WELIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WELIO,False,,CITY,USA,3,CITY
Lu Verne IA,LUVIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LUVIO,False,,CITY,USA,3,CITY
Peterson IA,PETIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PETIO,False,,CITY,USA,3,CITY
Meriden IA,MERIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MERIO,False,,CITY,USA,3,CITY
Marcus IA,MAAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MAAIO,False,,CITY,USA,3,CITY
Marathon IA,MARIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MARIO,False,,CITY,USA,3,CITY
Linn Grove IA,LIGIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LIGIO,False,,CITY,USA,3,CITY
Laurens IA,LAUIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LAUIO,False,,CITY,USA,3,CITY
Larrabee IA,LAAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LAAIO,False,,CITY,USA,3,CITY
Holstein IA,HOLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HOLIO,False,,CITY,USA,3,CITY
Galva IA,GALIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GALIO,False,,CITY,USA,3,CITY
Cresco IA,CREIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CREIO,False,,CITY,USA,3,CITY
Sumner IA,SUMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SUMIO,False,,CITY,USA,3,CITY
Ridgeway IA,RIDIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RIDIO,False,,CITY,USA,3,CITY
Hawkeye IA,HAKIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HAKIO,False,,CITY,USA,3,CITY
Frederika IA,FRDIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FRDIO,False,,CITY,USA,3,CITY
Fredericksburg IA,FREIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FREIO,False,,CITY,USA,3,CITY
Decorah IA,DECIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DECIO,False,,CITY,USA,3,CITY
Waverly IA,WAVIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WAVIO,False,,CITY,USA,3,CITY
West Union IA,WEUIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WEUIO,False,,CITY,USA,3,CITY
Waucoma IA,WAUIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WAUIO,False,,CITY,USA,3,CITY
Ossian IA,OSSIO,ALL#WORLD#NOAME#USA#WECB#IOWA#OSSIO,False,,CITY,USA,3,CITY
Fort Atkinson IA,FOAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FOAIO,False,,CITY,USA,3,CITY
Protivin IA,PROIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PROIO,False,,CITY,USA,3,CITY
Riceville IA,RICIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RICIO,False,,CITY,USA,3,CITY
Wapello IA,WAPIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WAPIO,False,,CITY,USA,3,CITY
Rock Valley IA,ROVIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ROVIO,False,,CITY,USA,3,CITY
Farley IA,FALIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FALIO,False,,CITY,USA,3,CITY
Elma IA,ELMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ELMIO,False,,CITY,USA,3,CITY
Elkader IA,ELAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ELAIO,False,,CITY,USA,3,CITY
Central City IA,CECIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CECIO,False,,CITY,USA,3,CITY
Center Junction IA,CEJIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CEJIO,False,,CITY,USA,3,CITY
Cascade IA,CASIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CASIO,False,,CITY,USA,3,CITY
Andrew IA,ANDIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ANDIO,False,,CITY,USA,3,CITY
Alta Vista IA,ALIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ALIIO,False,,CITY,USA,3,CITY
Clarksville IA,CLAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CLAIO,False,,CITY,USA,3,CITY
Hull IA,HULIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HULIO,False,,CITY,USA,3,CITY
Silver City IA,SIIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SIIIO,False,,CITY,USA,3,CITY
Randolph IA,RAOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RAOIO,False,,CITY,USA,3,CITY
Henderson IA,HENIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HENIO,False,,CITY,USA,3,CITY
Winterset IA,WINIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WINIO,False,,CITY,USA,3,CITY
Waukee IA,WAKIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WAKIO,False,,CITY,USA,3,CITY
Washburn IA,WASIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WASIO,False,,CITY,USA,3,CITY
Traer IA,TRAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#TRAIO,False,,CITY,USA,3,CITY
Stanhope IA,STAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#STAIO,False,,CITY,USA,3,CITY
Slater IA,SLAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SLAIO,False,,CITY,USA,3,CITY
Rippey IA,RIPIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RIPIO,False,,CITY,USA,3,CITY
Reinbeck IA,REIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#REIIO,False,,CITY,USA,3,CITY
Redfield IA,REDIO,ALL#WORLD#NOAME#USA#WECB#IOWA#REDIO,False,,CITY,USA,3,CITY
Randall IA,RANIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RANIO,False,,CITY,USA,3,CITY
Prairie City IA,PRCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PRCIO,False,,CITY,USA,3,CITY
Panora IA,PANIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PANIO,False,,CITY,USA,3,CITY
Newton IA,NETIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NETIO,False,,CITY,USA,3,CITY
Montezuma IA,MOTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MOTIO,False,,CITY,USA,3,CITY
Monroe IA,MONIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MONIO,False,,CITY,USA,3,CITY
Modale IA,MODIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MODIO,False,,CITY,USA,3,CITY
Mitchellville IA,MITIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MITIO,False,,CITY,USA,3,CITY
Missouri Valley IA,MIVIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MIVIO,False,,CITY,USA,3,CITY
Mingo IA,MIGIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MIGIO,False,,CITY,USA,3,CITY
Minburn IA,MINIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MINIO,False,,CITY,USA,3,CITY
Melbourne IA,MEBIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MEBIO,False,,CITY,USA,3,CITY
Marengo IA,MAGIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MAGIO,False,,CITY,USA,3,CITY
Madrid IA,MADIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MADIO,False,,CITY,USA,3,CITY
Luzerne IA,LUZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LUZIO,False,,CITY,USA,3,CITY
Luther IA,LUTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LUTIO,False,,CITY,USA,3,CITY
Lincoln IA,LICIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LICIO,False,,CITY,USA,3,CITY
Laurel IA,LAEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LAEIO,False,,CITY,USA,3,CITY
Jewell IA,JEWIO,ALL#WORLD#NOAME#USA#WECB#IOWA#JEWIO,False,,CITY,USA,3,CITY
Kellogg IA,KELIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KELIO,False,,CITY,USA,3,CITY
Barnum IA,BARIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BARIO,False,,CITY,USA,3,CITY
Badger IA,BADIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BADIO,False,,CITY,USA,3,CITY
Pomeroy IA,POMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#POMIO,False,,CITY,USA,3,CITY
Clemons IA,CLEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CLEIO,False,,CITY,USA,3,CITY
Liscomb IA,LIOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LIOIO,False,,CITY,USA,3,CITY
Haverhill IA,HAVIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HAVIO,False,,CITY,USA,3,CITY
Green Mountain IA,GRMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GRMIO,False,,CITY,USA,3,CITY
Gladbrook IA,GLAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GLAIO,False,,CITY,USA,3,CITY
Lineville IA,LIEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LIEIO,False,,CITY,USA,3,CITY
Humeston IA,HUMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HUMIO,False,,CITY,USA,3,CITY
Corydon IA,COYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#COYIO,False,,CITY,USA,3,CITY
Mallard IA,MABIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MABIO,False,,CITY,USA,3,CITY
Garner IA,GARIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GARIO,False,,CITY,USA,3,CITY
Fostoria IA,FOSIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FOSIO,False,,CITY,USA,3,CITY
Algona IA,ALGIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ALGIO,False,,CITY,USA,3,CITY
Grand Junction IA,GRJIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GRJIO,False,,CITY,USA,3,CITY
Springville IA,SPRIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SPRIO,False,,CITY,USA,3,CITY
Alburnett IA,ALBIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ALBIO,False,,CITY,USA,3,CITY
Le Mars IA,LEMIA,ALL#WORLD#NOAME#USA#WECB#IOWA#LEMIA,False,,CITY,USA,3,CITY
Earlville IA,EAVIO,ALL#WORLD#NOAME#USA#WECB#IOWA#EAVIO,False,,CITY,USA,3,CITY
Zearing IA,ZEAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ZEAIO,False,,CITY,USA,3,CITY
Taintor IA,TAIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#TAIIO,False,,CITY,USA,3,CITY
Sully IA,SULIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SULIO,False,,CITY,USA,3,CITY
Story City IA,STCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#STCIO,False,,CITY,USA,3,CITY
Roland IA,ROAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ROAIO,False,,CITY,USA,3,CITY
New Sharon IA,NESIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NESIO,False,,CITY,USA,3,CITY
Nevada IA,NEVIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NEVIO,False,,CITY,USA,3,CITY
Kelley IA,KEYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KEYIO,False,,CITY,USA,3,CITY
Gilbert IA,GIBIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GIBIO,False,,CITY,USA,3,CITY
Barnes City IA,BACIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BACIO,False,,CITY,USA,3,CITY
Marshalltown IA,MAWIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MAWIO,False,,CITY,USA,3,CITY
Grinnell IA,GRIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GRIIO,False,,CITY,USA,3,CITY
Glidden IA,GLIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GLIIO,False,,CITY,USA,3,CITY
Winthrop IA,WITIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WITIO,False,,CITY,USA,3,CITY
Waukon IA,WABIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WABIO,False,,CITY,USA,3,CITY
Oran IA,ORAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ORAIO,False,,CITY,USA,3,CITY
Monticello IA,MOBIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MOBIO,False,,CITY,USA,3,CITY
Monona IA,MOEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MOEIO,False,,CITY,USA,3,CITY
Manchester IA,MAHIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MAHIO,False,,CITY,USA,3,CITY
Independence IA,INPIO,ALL#WORLD#NOAME#USA#WECB#IOWA#INPIO,False,,CITY,USA,3,CITY
Hubbard IA,HUBIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HUBIO,False,,CITY,USA,3,CITY
Woolstock IA,WOOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WOOIO,False,,CITY,USA,3,CITY
Vincent IA,VINIO,ALL#WORLD#NOAME#USA#WECB#IOWA#VINIO,False,,CITY,USA,3,CITY
Rowan IA,ROWIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ROWIO,False,,CITY,USA,3,CITY
Palmer IA,PALIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PALIO,False,,CITY,USA,3,CITY
Otho IA,OTHIO,ALL#WORLD#NOAME#USA#WECB#IOWA#OTHIO,False,,CITY,USA,3,CITY
Moorland IA,MOOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MOOIO,False,,CITY,USA,3,CITY
Lohrville IA,LOHIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LOHIO,False,,CITY,USA,3,CITY
Lidderdale IA,LIDIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LIDIO,False,,CITY,USA,3,CITY
Lanesboro IA,LASIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LASIO,False,,CITY,USA,3,CITY
Knierim IA,KNIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KNIIO,False,,CITY,USA,3,CITY
Humboldt IA,HUTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HUTIO,False,,CITY,USA,3,CITY
Harcourt IA,HABIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HABIO,False,,CITY,USA,3,CITY
Duncombe IA,DUNIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DUNIO,False,,CITY,USA,3,CITY
Clare IA,CLRIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CLRIO,False,,CITY,USA,3,CITY
Bode IA,BODIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BODIO,False,,CITY,USA,3,CITY
Blairsburg IA,BLGIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BLGIO,False,,CITY,USA,3,CITY
Toeterville IA,TOEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#TOEIO,False,,CITY,USA,3,CITY
Stacyville IA,STZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#STZIO,False,,CITY,USA,3,CITY
Plymouth IA,PLYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PLYIO,False,,CITY,USA,3,CITY
Mason City IA,MAZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MAZIO,False,,CITY,USA,3,CITY
Thornton IA,THZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#THZIO,False,,CITY,USA,3,CITY
Clear Lake IA,CLLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CLLIO,False,,CITY,USA,3,CITY
Woden IA,WODIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WODIO,False,,CITY,USA,3,CITY
Kanawha IA,KANIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KANIO,False,,CITY,USA,3,CITY
Clarion IA,CLZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CLZIO,False,,CITY,USA,3,CITY
Newhall IA,NEZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NEZIO,False,,CITY,USA,3,CITY
Winfield IA,WIZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WIZIO,False,,CITY,USA,3,CITY
Mount Union IA,MOUIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MOUIO,False,,CITY,USA,3,CITY
Gowrie IA,GOWIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GOWIO,False,,CITY,USA,3,CITY
Corning IA,COZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#COZIO,False,,CITY,USA,3,CITY
Ashton IA,ASHIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ASHIO,False,,CITY,USA,3,CITY
Merrill IA,MRRIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MRRIO,False,,CITY,USA,3,CITY
Anthon IA,ANTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ANTIO,False,,CITY,USA,3,CITY
Steamboat Rock IA,STRIO,ALL#WORLD#NOAME#USA#WECB#IOWA#STRIO,False,,CITY,USA,3,CITY
Cedar Rapids IA,CERIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CERIO,False,,CITY,USA,3,CITY
Osage IA,OSAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#OSAIO,False,,CITY,USA,3,CITY
Austinville IA,AUTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#AUTIO,False,,CITY,USA,3,CITY
New Providence IA,NEPIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NEPIO,False,,CITY,USA,3,CITY
Garden City IA,GACIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GACIO,False,,CITY,USA,3,CITY
Geneva IA,GENIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GENIO,False,,CITY,USA,3,CITY
Union IA,UNIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#UNIIO,False,,CITY,USA,3,CITY
Williams IA,WILIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WILIO,False,,CITY,USA,3,CITY
Pioneer IA,PIOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PIOIO,False,,CITY,USA,3,CITY
Pocahontas IA,POCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#POCIO,False,,CITY,USA,3,CITY
Gilmore City IA,GICIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GICIO,False,,CITY,USA,3,CITY
Bradgate IA,BRZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BRZIO,False,,CITY,USA,3,CITY
Graettinger IA,GRZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GRZIO,False,,CITY,USA,3,CITY
Havelock IA,HAZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HAZIO,False,,CITY,USA,3,CITY
Manson IA,MAYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MAYIO,False,,CITY,USA,3,CITY
Plover IA,PLOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PLOIO,False,,CITY,USA,3,CITY
Rolfe IA,ROZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ROZIO,False,,CITY,USA,3,CITY
Ruthven IA,RUZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RUZIO,False,,CITY,USA,3,CITY
Rutland IA,RUTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RUTIO,False,,CITY,USA,3,CITY
Terril IA,TERIO,ALL#WORLD#NOAME#USA#WECB#IOWA#TERIO,False,,CITY,USA,3,CITY
Wallingford IA,WAZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WAZIO,False,,CITY,USA,3,CITY
Fairfield IA,FAIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FAIIO,False,,CITY,USA,3,CITY
Rembrandt IA,REMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#REMIO,False,,CITY,USA,3,CITY
Bettendorf IA,BETIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BETIO,False,,CITY,USA,3,CITY
Keokuk IA,KEZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KEZIO,False,,CITY,USA,3,CITY
Stockport IA,STOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#STOIO,False,,CITY,USA,3,CITY
Guthrie Center IA,GUCIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GUCIO,False,,CITY,USA,3,CITY
Saint Ansgar IA,STYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#STYIO,False,,CITY,USA,3,CITY
Shellsburg IA,SHZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SHZIO,False,,CITY,USA,3,CITY
Knoxville IA,KNOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KNOIO,False,,CITY,USA,3,CITY
Lacona IA,LAZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LAZIO,False,,CITY,USA,3,CITY
Lamoni IA,LAYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LAYIO,False,,CITY,USA,3,CITY
Fenton IA,FENIO,ALL#WORLD#NOAME#USA#WECB#IOWA#FENIO,False,,CITY,USA,3,CITY
Ledyard IA,LEDIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LEDIO,False,,CITY,USA,3,CITY
Lone Rock IA,LORIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LORIO,False,,CITY,USA,3,CITY
Denison IA,DENIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DENIO,False,,CITY,USA,3,CITY
Colwell IA,COXIO,ALL#WORLD#NOAME#USA#WECB#IOWA#COXIO,False,,CITY,USA,3,CITY
Morning Sun IA,MOSIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MOSIO,False,,CITY,USA,3,CITY
Mount Pleasant IA,MOPIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MOPIO,False,,CITY,USA,3,CITY
Oakville IA,OAKIO,ALL#WORLD#NOAME#USA#WECB#IOWA#OAKIO,False,,CITY,USA,3,CITY
Otley IA,OTLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#OTLIO,False,,CITY,USA,3,CITY
Pella IA,PELIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PELIO,False,,CITY,USA,3,CITY
Clermont IA,CLYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CLYIO,False,,CITY,USA,3,CITY
Arlington IA,ARLIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ARLIO,False,,CITY,USA,3,CITY
Carpenter IA,CAXIO,ALL#WORLD#NOAME#USA#WECB#IOWA#CAXIO,False,,CITY,USA,3,CITY
Red Oak IA,REOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#REOIO,False,,CITY,USA,3,CITY
Villisca IA,VILIO,ALL#WORLD#NOAME#USA#WECB#IOWA#VILIO,False,,CITY,USA,3,CITY
Stanton IA,STXIO,ALL#WORLD#NOAME#USA#WECB#IOWA#STXIO,False,,CITY,USA,3,CITY
Webster City IA,WECIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WECIO,False,,CITY,USA,3,CITY
Stratford IA,STWIO,ALL#WORLD#NOAME#USA#WECB#IOWA#STWIO,False,,CITY,USA,3,CITY
Tracy IA,TRYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#TRYIO,False,,CITY,USA,3,CITY
Kamrar IA,KAMIO,ALL#WORLD#NOAME#USA#WECB#IOWA#KAMIO,False,,CITY,USA,3,CITY
Ottumwa IA,OTZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#OTZIO,False,,CITY,USA,3,CITY
Northwood IA,NRTIO,ALL#WORLD#NOAME#USA#WECB#IOWA#NRTIO,False,,CITY,USA,3,CITY
Rudd IA,RDDIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RDDIO,False,,CITY,USA,3,CITY
Rockford IA,RCKIO,ALL#WORLD#NOAME#USA#WECB#IOWA#RCKIO,False,,CITY,USA,3,CITY
Maynard IA,MAKIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MAKIO,False,,CITY,USA,3,CITY
Marble Rock IA,MRBIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MRBIO,False,,CITY,USA,3,CITY
Manly IA,MANIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MANIO,False,,CITY,USA,3,CITY
Lamont IA,LAXIO,ALL#WORLD#NOAME#USA#WECB#IOWA#LAXIO,False,,CITY,USA,3,CITY
Grafton IA,GRYIO,ALL#WORLD#NOAME#USA#WECB#IOWA#GRYIO,False,,CITY,USA,3,CITY
Elgin IA,ELGIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ELGIO,False,,CITY,USA,3,CITY
Dolliver IA,DOZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#DOZIO,False,,CITY,USA,3,CITY
Adair IA,ADAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ADAIO,False,,CITY,USA,3,CITY
Boone IA,BOZIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BOZIO,False,,CITY,USA,3,CITY
Exira IA,EXIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#EXIIO,False,,CITY,USA,3,CITY
Halbur IA,HAXIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HAXIO,False,,CITY,USA,3,CITY
Irwin IA,IRWIO,ALL#WORLD#NOAME#USA#WECB#IOWA#IRWIO,False,,CITY,USA,3,CITY
Jefferson IA,JEFIO,ALL#WORLD#NOAME#USA#WECB#IOWA#JEFIO,False,,CITY,USA,3,CITY
Blencoe IA,BLEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#BLEIO,False,,CITY,USA,3,CITY
Correctionville IA,COJIO,ALL#WORLD#NOAME#USA#WECB#IOWA#COJIO,False,,CITY,USA,3,CITY
Hornick IA,HORIO,ALL#WORLD#NOAME#USA#WECB#IOWA#HORIO,False,,CITY,USA,3,CITY
Whiting IA,WHIIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WHIIO,False,,CITY,USA,3,CITY
Washta IA,WAJIO,ALL#WORLD#NOAME#USA#WECB#IOWA#WAJIO,False,,CITY,USA,3,CITY
Sloan IA,SLOIO,ALL#WORLD#NOAME#USA#WECB#IOWA#SLOIO,False,,CITY,USA,3,CITY
Neuburg-Schrobenhausen,DE21I,ALL#WORLD#EUR#DEU#DE2#DE21#DE21I,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Pierson IA,PIEIO,ALL#WORLD#NOAME#USA#WECB#IOWA#PIEIO,False,,CITY,USA,3,CITY
Mapleton IA,MAPIO,ALL#WORLD#NOAME#USA#WECB#IOWA#MAPIO,False,,CITY,USA,3,CITY
Onawa IA,ONAIO,ALL#WORLD#NOAME#USA#WECB#IOWA#ONAIO,False,,CITY,USA,3,CITY
Eustis NE,EUSNE,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#EUSNE,False,,CITY,USA,3,CITY
Edison NE,EDINE,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#EDINE,False,,CITY,USA,3,CITY
Big Springs NE,BISNE,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#BISNE,False,,CITY,USA,3,CITY
